Facility ID,Deal Effective Date,Issuer Name,Deal Size (USD),League Credit (USD),Tranches
BF338523 Corp-20211206,12/6/2021,Uni-Select Inc,"400,000,000","400,000,000",1
BF343393 Corp-20211207,12/7/2021,LE Groupe Master Inc,"369,841,972","369,841,972",6
BF385408 Corp-20211207,12/7/2021,Dundeal Canada LP,"52,531,409","26,265,704",1
BF819053 Corp-20211209,12/9/2021,Surge Energy Inc,"118,202,400","118,202,400",2
BF366204 Corp-20211210,12/10/2021,Kiwetinohk Energy Corp,"70,807,590","23,602,530",1
BF046563 Corp-20211210,12/10/2021,Alliance Pipeline LP/Canada,"271,429,095","135,714,547",1
BF046583 Corp-20211210,12/10/2021,Alliance Pipeline LP/United States,"280,000,000","140,000,000",2
BF290410 Corp-20211213,12/13/2021,SCREO I Dixie Outlet Mall LP,"104,850,646","104,850,646",2
BF229561 Corp-20211213,12/13/2021,Metro Supply Chain Group Inc,"242,394,890","242,394,890",2
BF290399 Corp-20211213,12/13/2021,Screo I Windsor LP,"44,419,880","44,419,880",2
BF308685 Corp-20211214,12/14/2021,Homer Street Office Properties Inc,"198,420,345","198,420,345",2
BF383282 Corp-20211214,12/14/2021,Novatech Group Inc,"105,046,065","52,523,033",1
BF138353 Corp-20211215,12/15/2021,Tamarack Valley Energy Ltd,"465,030,000","465,030,000",1
BF340894 Corp-20211215,12/15/2021,Northland Power Colombia Distribution Inc,"413,179,155","68,863,192",2
BF290371 Corp-20211215,12/15/2021,2153125 Alberta Ltd,"3,875,250","3,875,250",1
BF377217 Corp-20211216,12/16/2021,Fengate Infrastructure Yield Sub-Fund LP,"285,660,680","285,660,680",1
BF300736 Corp-20211216,12/16/2021,Artis Exploration Ltd,"15,652,640","15,652,640",1
BF655993 Corp-20211217,12/17/2021,Cogeco Communications Inc,"583,728,000","194,576,000",1
BF318640 Corp-20211217,12/17/2021,Allied Energy Corp/CA,"19,457,600","9,728,800",2
BF385453 Corp-20211217,12/17/2021,Natures Emporium LP,"50,667,590","50,667,590",3
BF358638 Corp-20211222,12/22/2021,Magris Performance Materials Inc,"575,000,000","287,500,000",1
BF385446 Corp-20211223,12/23/2021,S Boudrias Horticole Inc,"52,718,310","52,718,310",2
BF343389 Corp-20211223,12/23/2021,Boutique Linus Inc,"32,802,504","32,802,504",2
BF375014 Corp-20211230,12/30/2021,Sustainable Power Group LLC,"140,000,000","17,500,000",1
BF252823 Corp-20211230,12/30/2021,Bridor Inc,"97,051,880","97,051,880",3
BF384154 Corp-20211230,12/30/2021,Spower Devco Warehouse Borrower LLC,"700,000,000","63,636,364",1
BF290394 Corp-20211231,12/31/2021,Invesque US Holdings Inc,"200,000,000","66,666,667",1
BF047166 Corp-20211231,12/31/2021,GDI Integrated Facility Services Inc,"50,000,000","25,000,000",1
BF366548 Corp-20211231,12/31/2021,Kruger Products SB Inc,"3,953,030","1,317,677",1
LN424215 Corp-20220113,1/13/2022,Mattr Corp,"300,000,000","150,000,000",2
BF224487 Corp-20220114,1/14/2022,Hydro One Inc,"1,830,613,700","305,102,284",2
BF385444 Corp-20220124,1/24/2022,Sanimax USA LLC,"225,000,000","112,500,000",1
BF369268 Corp-20220125,1/25/2022,Lion Electric Co/The,"100,000,000","100,000,000",1
BF387137 Corp-20220201,2/1/2022,527 Renewables LLC,"284,210,396","71,052,599",3
BF284608 Corp-20220204,2/4/2022,EBI Operation Inc,"156,715,000","156,715,000",1
BF377153 Corp-20220204,2/4/2022,Groupe Roxboro Bauval Inc,"23,507,250","23,507,250",1
BF191242 Corp-20220211,2/11/2022,Pelican International Inc,"138,104,575","138,104,575",1
BF069771 Corp-20220214,2/14/2022,Romspen Mortgage LP,"54,991,440","54,991,440",1
BF051572 Corp-20220215,2/15/2022,TVA Group Inc,"58,849,350","29,424,675",1
BF352275 Corp-20220216,2/16/2022,Petroles Cadeko Inc,"145,353,506","145,353,506",3
BF220042 Corp-20220224,2/24/2022,ABC Technologies Inc/New York,"550,000,000","137,500,000",2
BF390335 Corp-20220224,2/24/2022,EllisDon Infrastructure LSW RER Inc,"79,442,394","39,721,197",1
BF424212 Corp-20220224,2/24/2022,Power Sustainable Energy Infrastructure Canada Fund I LP,"253,125,275","126,562,637",1
BF335931 Corp-20220224,2/24/2022,Nautilus Solar Construction HoldCo LLC,"50,000,000","50,000,000",1
BF317935 Corp-20220225,2/25/2022,140 Yorkville Corp,"78,412,800","39,206,400",2
BF390295 Corp-20220228,2/28/2022,L Fournier ET Fils Inc,"78,816,500","78,816,500",1
BF347825 Corp-20220228,2/28/2022,C&E Seafood Co Inc,"115,385,489","115,385,489",3
BF390170 Corp-20220228,2/28/2022,Paystone Inc,"62,265,035","62,265,035",2
BF390394 Corp-20220310,3/10/2022,Kanata Energy Group Ltd,"3,914,055","1,957,028",1
BF804757 Corp-20220315,3/15/2022,Whitecap Resources Inc,"1,255,318,650","627,659,325",2
BF427170 Corp-20220317,3/17/2022,EMPWR Nutrition Group SA,"173,020,048","34,604,010",6
BF100485 Corp-20220325,3/25/2022,Pomerleau Inc,"160,210,200","80,105,100",1
BF390120 Corp-20220325,3/25/2022,9438-0219 Quebec Inc,"535,000,000","267,500,000",1
BF377209 Corp-20220330,3/30/2022,Revau Souscription Avancee Inc,"801,976","801,976",1
BF118536 Corp-20220406,4/6/2022,LifeWorks Inc,"79,972,200","79,972,200",1
BF367151 Corp-20220408,4/8/2022,LPF Equities Fund,"95,371,680","95,371,680",1
BF060994 Corp-20220413,4/13/2022,WSP Global Inc,"1,200,000,000","400,000,000",1
BF391075 Corp-20220414,4/14/2022,Societe en Commandite Corp Groupe Selection,"39,613,700","31,690,960",1
BF396595 Corp-20220421,4/21/2022,Boldyn Networks Holdings US V LLC,"640,000,000","80,000,000",3
BF179810 Corp-20220421,4/21/2022,La Maison Simons Inc,"111,552,560","55,776,280",2
BF395629 Corp-20220422,4/22/2022,Green Infrastructure Partners Inc,"865,221,500","144,203,583",3
BF366970 Corp-20220422,4/22/2022,Agropur Cooperative,"1,206,521,500","402,173,834",2
BF046533 Corp-20220426,4/26/2022,Alimentation Couche-Tard Inc,"2,525,000,000","2,525,000,000",1
BF391182 Corp-20220429,4/29/2022,9464-0182 Quebec Inc,"46,814,580","46,814,580",1
BF296519 Corp-20220429,4/29/2022,Fengate Core Infrastructure Fund III International LP,"106,700,000","106,700,000",2
BF295803 Corp-20220429,4/29/2022,Fengate Core Infrastructure Fund III LP,"88,479,556","88,479,556",2
BF391454 Corp-20220502,5/2/2022,KKR Thor Intermediateco LLC,"660,000,000","110,000,000",3
BF819053 Corp-20220503,5/3/2022,Surge Energy Inc,"116,680,200","116,680,200",2
BF333928 Corp-20220504,5/4/2022,Summit Industrial Income REIT,"312,232,800","156,116,400",1
BF395367 Corp-20220504,5/4/2022,Unimax Ltd,"124,893,120","62,446,560",2
BF300640 Corp-20220506,5/6/2022,Jolina Capital Inc,"182,461,520","91,230,760",1
BF321098 Corp-20220510,5/10/2022,Exchange Income Corp,"1,361,448,200","453,816,068",2
BF484351 Corp-20220510,5/10/2022,Innergex Renewable Energy Inc,"728,190,200","242,730,067",3
BF285258 Corp-20220510,5/10/2022,Pipestone Energy Corp,"214,624,480","214,624,480",2
LN454189 Corp-20220512,5/12/2022,Heroux-Devtek Inc,"191,723,000","191,723,000",1
BF377153 Corp-20220513,5/13/2022,Groupe Roxboro Bauval Inc,"7,734,340","7,734,340",1
BF191242 Corp-20220513,5/13/2022,Pelican International Inc,"7,734,340","7,734,340",1
BF119869 Corp-20220513,5/13/2022,AtkinsRealis Group Inc,"1,933,585,000","322,264,167",3
BF396083 Corp-20220513,5/13/2022,Sollio Groupe Cooperatif,"77,343,400","38,671,700",1
BF557927 Corp-20220520,5/20/2022,Videotron Ltd,"1,168,066,500","389,355,500",1
BF260809 Corp-20220525,5/25/2022,Steel Reef Infrastructure Corp,"408,767,100","136,255,700",2
BF338445 Corp-20220526,5/26/2022,Spartan Delta Corp,"351,880,200","175,940,100",2
BF367050 Corp-20220527,5/27/2022,Hypertec Group Inc,"126,622,496","63,311,248",2
BF396718 Corp-20220527,5/27/2022,Kruger Kamloops Pulp LP,"225,000,000","75,000,000",2
BF300736 Corp-20220530,5/30/2022,Artis Exploration Ltd,"197,573,000","197,573,000",2
BF308685 Corp-20220531,5/31/2022,Homer Street Office Properties Inc,"201,856,215","201,856,215",2
BF247086 Corp-20220531,5/31/2022,CMLS Financial Ltd,"197,898,250","197,898,250",4
BF262102 Corp-20220531,5/31/2022,Deschenes Group Inc,"554,115,100","277,057,550",1
BF339081 Corp-20220531,5/31/2022,Geysers Power Co LLC,"2,020,850,000","155,450,000",2
BF071730 Corp-20220601,6/1/2022,Saputo Inc,"1,000,000,000","500,000,000",1
BF224487 Corp-20220601,6/1/2022,Hydro One Inc,"1,817,823,400","302,970,566",2
BF261105 Corp-20220601,6/1/2022,Saputo Foods Ltd,"271,759,297","135,879,649",1
BF335931 Corp-20220601,6/1/2022,Nautilus Solar Construction HoldCo LLC,"55,000,000","55,000,000",1
BF298676 Corp-20220601,6/1/2022,Saputo Foods Ltd,"190,797,120","95,398,560",1
BF396292 Corp-20220602,6/2/2022,CMP Advanced Mechanical Solutions Ltd,"71,590,590","71,590,590",1
BF138353 Corp-20220606,6/6/2022,Tamarack Valley Energy Ltd,"517,036,650","517,036,650",2
BF385397 Corp-20220606,6/6/2022,Kelt Exploration Ltd,"79,544,100","79,544,100",2
BF347825 Corp-20220609,6/9/2022,C&E Seafood Co Inc,"23,704,830","23,704,830",1
BF189632 Corp-20220609,6/9/2022,Hammerhead Resources Inc,"237,048,300","118,524,150",2
BF315992 Corp-20220610,6/10/2022,1185-9576 Quebec Inc,"143,919,772","143,919,772",2
BF396621 Corp-20220610,6/10/2022,Axium Great Plains Wind LLC,"175,142,568","58,380,855",3
BF228000 Corp-20220610,6/10/2022,Wolf Pipeline Inc,"1,557,370,020","259,561,670",3
BF359289 Corp-20220610,6/10/2022,Power Sustainable Infrastructure Canada Fund I LP,"156,519,600","78,259,800",2
BF366204 Corp-20220613,6/13/2022,Kiwetinohk Energy Corp,"291,589,500","97,196,500",2
BF085536 Corp-20220613,6/13/2022,CCD LP,"19,439,300","19,439,300",1
BF387137 Corp-20220615,6/15/2022,527 Renewables LLC,"48,202,311","12,050,577",2
BF396281 Corp-20220617,6/17/2022,9466-5924 Quebec Inc,"65,129,125","65,129,125",1
BF377120 Corp-20220617,6/17/2022,Groupe Lou-Tec Inc,"191,556,250","191,556,250",1
BF174624 Corp-20220622,6/22/2022,Aspenleaf Energy Ltd,"204,736,085","204,736,085",2
LN469833 Corp-20220623,6/23/2022,Enbridge Pipelines Inc,"1,537,946,000","512,648,667",1
BF252838 Corp-20220628,6/28/2022,Enercapita Energy Ltd,"50,532,040","50,532,040",2
BF333944 Corp-20220628,6/28/2022,Altus Group Ltd/Canada,"427,578,800","106,894,700",1
BF247354 Corp-20220628,6/28/2022,AGF Steel Inc,"155,483,200","155,483,200",1
BF136429 Corp-20220630,6/30/2022,Corex Resources Ltd,"100,997,520","100,997,520",2
BF396644 Corp-20220630,6/30/2022,9468-5492 Quebec Inc,"195,158,285","195,158,285",2
BF375014 Corp-20220630,6/30/2022,Sustainable Power Group LLC,"765,000,000","95,625,000",1
BF261150 Corp-20220704,7/4/2022,Exceldor Cooperative,"135,987,250","135,987,250",1
BF377153 Corp-20220704,7/4/2022,Groupe Roxboro Bauval Inc,"213,694,250","213,694,250",1
BF828233 Corp-20220706,7/6/2022,Tafisa Canada Inc,"107,156,700","11,481,075",1
BF180307 Corp-20220708,7/8/2022,Penfund Capital Fund V LP,"30,840,760","30,840,760",1
BF260824 Corp-20220712,7/12/2022,Park Lawn Corp,"184,686,480","184,686,480",1
BF403012 Corp-20220713,7/13/2022,Energir SEC,"617,808,000","205,936,000",1
BF047166 Corp-20220715,7/15/2022,GDI Integrated Facility Services Inc,"343,437,200","171,718,600",2
BF179554 Corp-20220715,7/15/2022,G Adventures Inc/Canada,"56,196,480","56,196,480",6
BF236824 Corp-20220719,7/19/2022,Jamieson Laboratories Ltd/Windsor,"388,043,000","97,010,750",1
BF118536 Corp-20220720,7/20/2022,LifeWorks Inc,"77,649,700","77,649,700",1
BF290371 Corp-20220721,7/21/2022,2153125 Alberta Ltd,"3,882,020","3,882,020",1
LN377167 Corp-20220722,7/22/2022,Algonquin Power Co,"500,000,000","500,000,000",1
BF317485 Corp-20220726,7/26/2022,Noverco Inc,"1,552,476,000","517,492,000",1
BF337435 Corp-20220728,7/28/2022,Coastal Gaslink Pipeline LP,"6,564,718,281","596,792,571",1
BF832106 Corp-20220729,7/29/2022,Transat AT Inc,"123,323,266","123,323,266",2
BF346919 Corp-20220729,7/29/2022,Transat AT Inc,"54,636,890","54,636,890",1
BF060994 Corp-20220801,8/1/2022,WSP Global Inc,"300,000,000","150,000,000",1
BF390295 Corp-20220808,8/8/2022,L Fournier ET Fils Inc,"7,781,630","7,781,630",1
BF399243 Corp-20220810,8/10/2022,Alida Inc,"60,000,000","60,000,000",3
BF367703 Corp-20220810,8/10/2022,Secure Waste Infrastructure Corp,"626,752,800","125,350,560",2
BF267687 Corp-20220811,8/11/2022,Ovivo Inc,"153,083,970","153,083,970",3
BF186154 Corp-20220816,8/16/2022,Tidewater Midstream and Infrastructure Ltd,"101,067,460","33,689,153",1
BF255762 Corp-20220819,8/19/2022,Cie D'arrimage de Quebec Ltee,"173,313,900","173,313,900",1
BF652137 Corp-20220819,8/19/2022,MCAP Service Corp,"962,855,000","481,427,500",3
BF195693 Corp-20220819,8/19/2022,First Nations Finance Authority,"308,113,600","308,113,600",1
BF420696 Corp-20220823,8/23/2022,Inflector Environmental Services LP,"104,262,660","104,262,660",3
BF179082 Corp-20220826,8/26/2022,Westbrick Energy Ltd,"318,728,300","63,745,660",2
BF747641 Corp-20220826,8/26/2022,Club de Hockey Canadien Inc,"96,002,500","96,002,500",1
BF804757 Corp-20220831,8/31/2022,Whitecap Resources Inc,"301,651,230","150,825,615",1
BF320748 Corp-20220831,8/31/2022,Wesdome Gold Mines Ltd,"114,551,100","114,551,100",1
BF400375 Corp-20220831,8/31/2022,Whitecap Resources Inc,"538,390,170","269,195,085",1
BF377361 Corp-20220902,9/2/2022,TForce Holdings Inc,"983,452,520","983,452,520",2
BF401830 Corp-20220916,9/16/2022,9453-0748 Quebec Inc,"225,602,134","45,120,427",1
BF252842 Corp-20220922,9/22/2022,North American Construction Group Ltd,"222,469,500","222,469,500",1
BF318206 Corp-20220922,9/22/2022,SAF Crossbow LP,"6,932,623","6,932,623",1
BF281247 Corp-20220922,9/22/2022,Triple Flag Precious Metals Corp,"500,000,000","166,666,667",1
BF385437 Corp-20220927,9/27/2022,Penfund Capital Fund VII LP,"268,850,510","268,850,510",1
BF052808 Corp-20220929,9/29/2022,Groupe Robert Inc,"62,006,650","62,006,650",1
BF159825 Corp-20220929,9/29/2022,OR Royalties Inc,"550,000,000","550,000,000",1
BF384154 Corp-20220930,9/30/2022,Spower Devco Warehouse Borrower LLC,"882,055,556","113,003,968",1
BF404819 Corp-20221003,10/3/2022,Cando Rail & Terminals Ltd,"421,297,900","61,057,667",3
BF404852 Corp-20221012,10/12/2022,Holding Ppd Inc,"68,806,790","68,806,790",1
BF352286 Corp-20221012,10/12/2022,Partenariat Agricole GQ SEC,"65,185,380","65,185,380",1
BF199729 Corp-20221013,10/13/2022,Boralex Inc,"381,558,975","381,558,975",2
BF138353 Corp-20221013,10/13/2022,Tamarack Valley Energy Ltd,"697,707,840","348,853,919",3
LN327526 Corp-20221019,10/19/2022,Cascades Inc,"803,768,000","401,884,000",3
BF377120 Corp-20221021,10/21/2022,Groupe Lou-Tec Inc,"27,000,542","27,000,542",1
LN470899 Corp-20221021,10/21/2022,Northland Power Inc,"731,722,000","365,861,000",1
BF312128 Corp-20221025,10/25/2022,NCP CSV Holdings LP,"330,010,650","110,003,550",4
BF223093 Corp-20221028,10/28/2022,MTY Food Group Inc,"660,673,800","330,336,900",1
BF753031 Corp-20221031,10/31/2022,CBI Health Group,"202,133,866","101,066,933",2
LN353690 Corp-20221101,11/1/2022,CGI Inc,"1,101,046,500","220,209,300",1
BF406858 Corp-20221101,11/1/2022,Chpe LLC,"5,645,506,726","403,250,481",2
BF410237 Corp-20221103,11/3/2022,Believeco Partners Inc,"30,947,480","30,947,480",2
BF408802 Corp-20221107,11/7/2022,Modern Holdco Inc,"133,363,440","66,681,720",2
BF255753 Corp-20221109,11/9/2022,CDP Financial Inc,"4,000,000,000","1,000,000,000",2
BF410265 Corp-20221110,11/10/2022,TIG Romspen US Master Mortgage LP,"60,000,000","60,000,000",1
BF247769 Corp-20221110,11/10/2022,Lumenpulse Inc,"135,651,769","135,651,769",2
BF308620 Corp-20221118,11/18/2022,Mevotech LP,"159,354,023","159,354,023",3
BF275937 Corp-20221122,11/22/2022,Northland Power Inc,"112,042,800","112,042,800",1
BF500168 Corp-20221122,11/22/2022,Linamar Corp,"877,668,600","219,417,150",1
BF406886 Corp-20221122,11/22/2022,TransCanada PipeLines Ltd,"1,120,428,000","224,085,600",1
BF410271 Corp-20221125,11/25/2022,Fengate Infrastructure Fund IV US LP,"255,000,000","255,000,000",1
BF410273 Corp-20221128,11/28/2022,LPF Master Infrastructure Fund LP,"148,749,800","148,749,800",1
BF377089 Corp-20221129,11/29/2022,EXFO Inc,"25,000,000","25,000,000",1
BF407478 Corp-20221201,12/1/2022,Elemental Altus Royalties Corp,"40,000,000","40,000,000",1
BF374482 Corp-20221202,12/2/2022,York Group Holdings LP,"178,120,800","103,903,800",2
BF220042 Corp-20221205,12/5/2022,ABC Technologies Inc/New York,"235,000,000","58,750,000",2
BF410260 Corp-20221206,12/6/2022,110 e 5th Property Inc,"113,502,005","113,502,005",2
LN395350 Corp-20221206,12/6/2022,Keyera Partnership,"1,098,406,500","366,135,500",1
BF408267 Corp-20221208,12/8/2022,Headwater Exploration Inc,"73,674,300","73,674,300",1
BF408528 Corp-20221215,12/15/2022,Foodtastic Inc,"128,071,825","128,071,825",1
BF422948 Corp-20221216,12/16/2022,Alliance Pipeline LP/Canada,"479,861,485","239,930,743",2
BF046583 Corp-20221216,12/16/2022,Alliance Pipeline LP/United States,"759,861,485","379,930,743",4
BF424315 Corp-20221217,12/17/2022,Spec cl Acquisico Inc,"80,690,170","80,690,170",2
BF819053 Corp-20221219,12/19/2022,Surge Energy Inc,"154,044,870","154,044,870",3
BF038822 Corp-20221219,12/19/2022,Metro Inc/CN,"440,128,200","110,032,050",1
BF409523 Corp-20221219,12/19/2022,1209831 BC Ltd,"403,500,000","201,750,000",3
BF293787 Corp-20221219,12/19/2022,Glpl Finco Inc,"48,047,328","12,011,832",2
BF411377 Corp-20221220,12/20/2022,Functionalab Inc,"179,792,025","89,896,012",3
BF655993 Corp-20221221,12/21/2022,Cogeco Communications Inc,"551,166,750","183,722,250",1
BF411161 Corp-20221222,12/22/2022,Otodata Wireless Network Inc,"95,000,000","95,000,000",3
BF229561 Corp-20221222,12/22/2022,Metro Supply Chain Group Inc,"226,692,150","226,692,150",2
BF377217 Corp-20221222,12/22/2022,Fengate Infrastructure Yield Sub-Fund LP,"266,911,725","266,911,725",1
BF335931 Corp-20221222,12/22/2022,Nautilus Solar Construction HoldCo LLC,"20,000,000","20,000,000",1
BF377096 Corp-20221223,12/23/2022,Estruxture Data Centers Inc,"125,142,100","62,571,050",1
BF252823 Corp-20221223,12/23/2022,Bridor Inc,"173,182,554","173,182,554",4
BF385444 Corp-20221229,12/29/2022,Sanimax USA LLC,"225,000,000","112,500,000",1
BF367202 Corp-20221229,12/29/2022,Nautilus Solar Term Holdco LLC,"90,000,000","90,000,000",2
BF367059 Corp-20230104,1/4/2023,Manulife Canadian Property Portfolio,"129,752,525","129,752,525",1
BF110856 Corp-20230111,1/11/2023,Element Fleet Management Corp,"1,750,000,000","250,000,000",1
BF557927 Corp-20230113,1/13/2023,Videotron Ltd,"373,133,000","124,377,667",1
BF412081 Corp-20230113,1/13/2023,Bison Acquisition Holding Corp,"970,145,800","485,072,900",1
BF361394 Corp-20230118,1/18/2023,Erco Ltd/Canada,"74,201,300","24,733,767",1
BF422392 Corp-20230119,1/19/2023,Concession A25 Funding Ltd,"271,029,655","90,343,218",2
BF070847 Corp-20230127,1/27/2023,Stephenson's Rental Services Inc,"52,615,290","26,307,645",1
BF843371 Corp-20230127,1/27/2023,Sollio Groupe Cooperatif,"826,811,700","413,405,850",1
BF420364 Corp-20230131,1/31/2023,Whiterock 49 Ontario Street LP,"60,049,920","60,049,920",1
BF395367 Corp-20230203,2/3/2023,Unimax Ltd,"18,665,550","9,332,775",1
BF432661 Corp-20230210,2/10/2023,Bluearth Renewables Partnership,"149,689,400","37,422,350",1
BF261150 Corp-20230213,2/13/2023,Exceldor Cooperative,"168,752,925","168,752,925",2
BF382956 Corp-20230214,2/14/2023,RX Sidecar III LP,"14,974,034","4,991,345",1
BF386779 Corp-20230214,2/14/2023,RX Sidecar IV LP,"47,940,474","15,980,158",1
BF382944 Corp-20230214,2/14/2023,RX Sidecar LP,"61,619,297","20,539,766",1
BF051572 Corp-20230215,2/15/2023,TVA Group Inc,"55,874,850","27,937,425",1
BF186154 Corp-20230215,2/15/2023,Tidewater Midstream and Infrastructure Ltd,"409,748,900","136,582,967",1
BF423819 Corp-20230216,2/16/2023,EllisDon Infrastructure SNH GP,"416,944,632","69,490,772",1
BF260824 Corp-20230221,2/21/2023,Park Lawn Corp,"44,379,360","44,379,360",1
BF308685 Corp-20230221,2/21/2023,Homer Street Office Properties Inc,"188,612,280","188,612,280",2
BF420821 Corp-20230222,2/22/2023,Nuvei Technologies Corp,"800,000,000","80,000,000",1
BF424278 Corp-20230224,2/24/2023,North American Helium Inc,"55,080,225","55,080,225",1
BF422675 Corp-20230228,2/28/2023,BW Gold Inc,"312,119,575","156,059,787",2
LN425108 Corp-20230303,3/3/2023,Constellation Software Inc/Canada,"140,000,000","46,666,667",1
BF424579 Corp-20230316,3/16/2023,Lanterra Bay Scollard LP,"165,293,473","165,293,473",2
BF511825 Corp-20230317,3/17/2023,Amarok LLC,"105,000,000","105,000,000",2
BF052808 Corp-20230322,3/22/2023,Groupe Robert Inc,"61,874,900","61,874,900",1
BF377130 Corp-20230324,3/24/2023,Partner One Software Inc,"210,000,000","210,000,000",2
BF381542 Corp-20230324,3/24/2023,Boldyn Networks Transit Spv US LLC,"236,500,000","47,300,000",3
BF179554 Corp-20230328,3/28/2023,G Adventures Inc/Canada,"5,000,000","5,000,000",1
BF390120 Corp-20230329,3/29/2023,9438-0219 Quebec Inc,"535,000,000","267,500,000",2
BF340894 Corp-20230330,3/30/2023,Northland Power Colombia Distribution Inc,"394,054,193","65,675,699",2
BF410271 Corp-20230330,3/30/2023,Fengate Infrastructure Fund IV US LP,"271,000,000","271,000,000",1
BF247354 Corp-20230331,3/31/2023,AGF Steel Inc,"147,901,000","147,901,000",1
BF395629 Corp-20230331,3/31/2023,Green Infrastructure Partners Inc,"462,190,625","77,031,771",2
BF432661 Corp-20230331,3/31/2023,Bluearth Renewables Partnership,"25,882,675","6,470,669",1
BF557927 Corp-20230403,4/3/2023,Videotron Ltd,"1,564,327,800","391,081,950",3
BF367151 Corp-20230410,4/10/2023,LPF Equities Fund,"73,928,200","73,928,200",1
BF199729 Corp-20230414,4/14/2023,Boralex Inc,"93,373,125","93,373,125",1
BF247086 Corp-20230414,4/14/2023,CMLS Financial Ltd,"130,722,375","130,722,375",4
BF290410 Corp-20230414,4/14/2023,SCREO I Dixie Outlet Mall LP,"100,166,207","100,166,207",2
BF427584 Corp-20230418,4/18/2023,Astara Energy Corp,"52,295,810","26,147,905",1
BF046533 Corp-20230421,4/21/2023,Alimentation Couche-Tard Inc,"3,500,000,000","3,500,000,000",2
BF427568 Corp-20230424,4/24/2023,Cominar Real Estate Investment Trust,"97,848,070","97,848,070",2
BF060994 Corp-20230427,4/27/2023,WSP Global Inc,"1,500,000,000","500,000,000",2
BF296519 Corp-20230428,4/28/2023,Fengate Core Infrastructure Fund III International LP,"106,700,000","106,700,000",2
BF832106 Corp-20230428,4/28/2023,Transat AT Inc,"116,584,092","116,584,092",2
BF427587 Corp-20230428,4/28/2023,Gelpac Inc,"66,408,660","66,408,660",1
BF346919 Corp-20230428,4/28/2023,Transat AT Inc,"51,651,180","51,651,180",1
BF295803 Corp-20230428,4/28/2023,Fengate Core Infrastructure Fund III LP,"83,674,912","83,674,912",2
BF300640 Corp-20230428,4/28/2023,Jolina Capital Inc,"173,400,390","86,700,195",1
BF431149 Corp-20230503,5/3/2023,CC&L USA Rail LP,"90,000,000","90,000,000",1
BF070847 Corp-20230504,5/4/2023,Stephenson's Rental Services Inc,"14,770,560","7,385,280",1
BF338445 Corp-20230509,5/9/2023,Spartan Delta Corp,"186,668,250","93,334,125",2
BF321098 Corp-20230509,5/9/2023,Exchange Income Corp,"1,510,677,275","503,559,092",2
BF342610 Corp-20230510,5/10/2023,Longshore Resources Ltd,"138,238,660","69,119,330",2
BF285258 Corp-20230510,5/10/2023,Pipestone Energy Corp,"209,226,080","209,226,080",2
BF138353 Corp-20230510,5/10/2023,Tamarack Valley Energy Ltd,"653,831,500","326,915,750",2
BF371230 Corp-20230510,5/10/2023,Tidewater Renewables Ltd,"18,680,900","6,226,967",1
BF437811 Corp-20230516,5/16/2023,CDL Industrial Park LP,"70,571,130","70,571,130",2
BF408267 Corp-20230518,5/18/2023,Headwater Exploration Inc,"73,966,400","73,966,400",1
BF453052 Corp-20230523,5/23/2023,AES Devco Warehouse Borrower LLC,"2,500,000,000","138,888,889",1
BF384154 Corp-20230523,5/23/2023,Spower Devco Warehouse Borrower LLC,"2,500,000,000","125,000,000",1
BF343393 Corp-20230524,5/24/2023,LE Groupe Master Inc,"408,889,415","408,889,415",7
BF300736 Corp-20230524,5/24/2023,Artis Exploration Ltd,"183,908,750","183,908,750",2
BF652137 Corp-20230525,5/25/2023,MCAP Service Corp,"1,081,540,800","540,770,400",3
BF194226 Corp-20230526,5/26/2023,Kruger Trois-Rivieres LP,"25,699,660","12,849,830",1
BF179082 Corp-20230530,5/30/2023,Westbrick Energy Ltd,"305,298,485","61,059,697",2
BF430023 Corp-20230531,5/31/2023,Superior General Partner Inc,"404,280,800","101,070,200",1
BF174029 Corp-20230531,5/31/2023,Nieuport Aviation Infrastructure Partners GP,"286,783,415","95,594,471",2
BF119869 Corp-20230531,5/31/2023,AtkinsRealis Group Inc,"1,690,628,800","211,328,600",3
BF366204 Corp-20230531,5/31/2023,Kiwetinohk Energy Corp,"275,646,000","91,882,000",2
BF366540 Corp-20230531,5/31/2023,Muraflex Inc,"7,350,560","7,350,560",1
BF434347 Corp-20230601,6/1/2023,Gestion Denis Morneau 1993 Inc,"89,282,760","89,282,760",2
BF224487 Corp-20230601,6/1/2023,Hydro One Inc,"1,711,252,900","285,208,816",2
BF247769 Corp-20230608,6/8/2023,Lumenpulse Inc,"50,000,000","50,000,000",1
BF371230 Corp-20230612,6/12/2023,Tidewater Renewables Ltd,"18,683,975","6,227,992",1
BF369453 Corp-20230614,6/14/2023,Valsoft Corp Inc,"170,000,000","85,000,000",1
BF385397 Corp-20230614,6/14/2023,Kelt Exploration Ltd,"75,298,700","75,298,700",2
BF432891 Corp-20230615,6/15/2023,SST VI 19 Esandar Dr LLC,"96,117,535","96,117,535",1
BF819053 Corp-20230616,6/16/2023,Surge Energy Inc,"113,692,350","113,692,350",2
BF442322 Corp-20230620,6/20/2023,Northland Power Inc,"188,857,500","94,428,750",1
BF432144 Corp-20230623,6/23/2023,CD Cei Kamloops US Investco LLC,"383,232,239","95,808,060",2
BF252819 Corp-20230623,6/23/2023,APP Group Canada Inc,"61,749,698","30,874,849",2
